	697	192	-5.750000	42.000000	1.038575e+05
	719	224	-0.250000	34.000000	1.038400e+05
	1030	227	77.500000	33.250000	1.039630e+05
	1096	233	94.000000	31.750000	1.031508e+05
	947	243	56.750000	29.250000	1.018960e+05
	12	254	-177.000000	26.500000	1.014245e+05
	98	282	-155.500000	19.500000	1.007372e+05
	321	283	-99.750000	19.250000	1.021720e+05
	437	284	-70.750000	19.000000	1.025380e+05
	1029	319	77.250000	10.250000	1.017928e+05
	879	332	39.750000	7.000000	1.019928e+05
	431	334	-72.250000	6.500000	1.025115e+05
	1183	343	115.750000	4.250000	1.012785e+05
	1109	345	97.250000	3.750000	1.017008e+05
2015	1	4	21	6
	611	66	-27.250000	73.500000	1.021619e+05
	194	112	-131.500000	62.000000	1.053017e+05
	1260	118	135.000000	60.500000	1.018869e+05
	255	142	-116.250000	54.500000	1.048564e+05
	1065	164	86.250000	49.000000	1.036747e+05
	485	189	-58.750000	42.750000	1.039569e+05
	486	189	-58.500000	42.750000	1.039569e+05
	697	192	-5.750000	42.000000	1.038082e+05
	858	208	34.500000	38.000000	1.021079e+05
	720	224	0.000000	34.000000	1.038159e+05
	1035	228	78.750000	33.000000	1.039557e+05
	1109	244	97.250000	29.000000	1.020229e+05
	8	260	-178.000000	25.000000	1.014802e+05
	9	260	-177.750000	25.000000	1.014802e+05
	98	282	-155.500000	19.500000	1.009969e+05
	437	284	-70.750000	19.000000	1.024422e+05
	879	332	39.750000	7.000000	1.020779e+05
	431	334	-72.250000	6.500000	1.024419e+05
	1183	343	115.750000	4.250000	1.011532e+05
	1109	345	97.250000	3.750000	1.014147e+05
	837	360	29.250000	0.000000	1.018777e+05
2015	1	4	17	9
	611	66	-27.250000	73.500000	1.022097e+05
	1260	108	135.000000	63.000000	1.020519e+05
	194	112	-131.500000	62.000000	1.052349e+05
	1077	164	89.250000	49.000000	1.036787e+05
	1228	180	127.000000	45.000000	1.020772e+05
	491	183	-57.250000	44.250000	1.038692e+05
	697	193	-5.750000	41.750000	1.038914e+05
	882	204	40.500000	39.000000	1.019854e+05
	1030	221	77.500000	34.750000	1.033709e+05
	1	264	-179.750000	24.000000	1.015132e+05
	98	282	-155.500000	19.500000	1.010422e+05
	437	284	-70.750000	19.000000	1.023394e+05
	431	334	-72.250000	6.500000	1.022999e+05
	474	337	-61.500000	5.750000	1.017194e+05
	1183	343	115.750000	4.250000	1.011429e+05
	1109	345	97.250000	3.750000	1.013192e+05
	837	360	29.250000	0.000000	1.016499e+05
